row ID,row m/z,row retention time,row comment,row number of detected peaks,Hap1_Blank.raw Peak status,Hap1_Blank.raw Peak m/z,Hap1_Blank.raw Peak RT,Hap1_Blank.raw Peak height,Hap1_Blank.raw Peak area,Hap1_Blank.raw Peak charge,Hap1_Blank.raw Peak FWHM,Hap1_Pos_3.raw Peak status,Hap1_Pos_3.raw Peak m/z,Hap1_Pos_3.raw Peak RT,Hap1_Pos_3.raw Peak height,Hap1_Pos_3.raw Peak area,Hap1_Pos_3.raw Peak charge,Hap1_Pos_3.raw Peak FWHM,Hap1_Pos_1.raw Peak status,Hap1_Pos_1.raw Peak m/z,Hap1_Pos_1.raw Peak RT,Hap1_Pos_1.raw Peak height,Hap1_Pos_1.raw Peak area,Hap1_Pos_1.raw Peak charge,Hap1_Pos_1.raw Peak FWHM,Hap1_Pos_2.raw Peak status,Hap1_Pos_2.raw Peak m/z,Hap1_Pos_2.raw Peak RT,Hap1_Pos_2.raw Peak height,Hap1_Pos_2.raw Peak area,Hap1_Pos_2.raw Peak charge,Hap1_Pos_2.raw Peak FWHM,
2477,603.4346313476562,15.525111333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,603.4344482421875,15.487101,2359216.0,1.1155156995518822E7,1,0.07649731079883004,DETECTED,603.4346923828125,15.538327,2193425.0,1.0735185573622728E7,0,0.07945933930700555,DETECTED,603.4347534179688,15.549906,2564975.75,1.1812546195254222E7,1,0.07645673055523972,
2478,550.5886637369791,12.798842333333333,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,550.5882568359375,12.743172,2351380.5,5.185877287606966E7,1,0.37567638694287275,DETECTED,550.5883178710938,12.759796,2319989.25,4.588600610380215E7,1,0.3408269622732423,ESTIMATED,550.5894165039062,12.893559,2229805.75,4.457059241958097E7,0,0.3683794072781321,
2479,368.4227638244629,7.6779687249999995,,1,ESTIMATED,368.425048828125,7.5023066,2044753.375,1.2553783743699273E7,1,0.1704881109409655,DETECTED,368.4220886230469,7.7284178,2349006.5,1.8916949544388715E7,1,0.1084907168429865,ESTIMATED,368.4219055175781,7.7323126,1841407.125,1.5891834444707131E7,1,0.13887062621638435,ESTIMATED,368.42201232910156,7.7488379,3000314.0,3.3347113983520675E7,1,0.08660584418187867,
2480,322.34405008951825,11.420604666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,322.3440704345703,11.387302,2347778.25,1.0066334211522674E7,1,0.07388719945915057,DETECTED,322.3440246582031,11.409936,2251369.5,9332045.550440688,0,0.06530524635362411,DETECTED,322.34405517578125,11.464576,3435926.5,1.1459632473400095E7,1,0.04379579792702515,
2481,389.26549911499023,1.514370275,,3,ESTIMATED,389.26763916015625,1.4778386,1804.27587890625,2686.813172997443,0,0.07076116246345832,DETECTED,389.26475524902344,1.5079725,2346923.75,1.5844503318265399E7,0,0.11812644130673866,DETECTED,389.26507568359375,1.5370713,2518744.5,1.6192173214413237E7,1,0.11924607125951292,DETECTED,389.2645263671875,1.5345987,2482950.5,1.5266858799490847E7,1,0.07454229203748941,
2482,826.6610107421875,13.487958333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,826.6607666015625,13.4346,2344816.75,1.464811732760157E7,1,0.09201651808473521,DETECTED,826.6611938476562,13.488176,2804265.75,1.66849020647415E7,1,0.09054551767929198,DETECTED,826.6610717773438,13.541099,2020444.5,1.2489304511956489E7,1,0.09321251298811717,
2483,671.4984029134115,15.532420333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,671.4983520507812,15.487101,2342885.5,1.1399461911768898E7,1,0.07579008965046263,DETECTED,671.498779296875,15.538327,2447200.0,1.119692547428263E7,1,0.07000928127633799,DETECTED,671.4980773925781,15.571833,2440901.5,1.2084166551219705E7,1,0.08205279188709547,
2484,552.3995971679688,5.14293,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,552.3997192382812,5.0968917,2332202.25,2.1005994864562657E7,1,0.1507932142670496,DETECTED,552.3994750976562,5.1263385,2422437.5,2.1547648398863114E7,1,0.14734923551895474,DETECTED,552.3995971679688,5.2055598,2673551.0,2.223364642131999E7,1,0.13765938161731395,
2485,890.846839913025,19.153702,,3,ESTIMATED,890.8448486657715,19.229688,4836.73828125,2347.4535167880385,0,0.43057697355919444,DETECTED,890.8477172851562,19.108689,2329982.0,2.253925131161723E7,1,0.16260157915257523,DETECTED,890.8472595214844,19.124241,3515260.0,3.873525812788667E7,1,0.14041751168287675,DETECTED,890.8475341796875,19.15219,2386983.0,2.4468403825858153E7,1,0.1466061093903619,
2486,835.2335815429688,12.300052333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,835.2333679199219,12.272697,2326980.75,1.022770119827467E7,1,0.0683040429279842,DETECTED,835.2335815429688,12.292181,2250943.5,9656456.234148286,1,0.07569897536466819,DETECTED,835.2337951660156,12.335279,3752885.25,1.821010293823609E7,1,0.07402623498369287,
2487,856.6118367513021,12.471989666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,856.6085510253906,12.430451,2325697.5,1.30461256614253E7,1,0.07999115938435963,DETECTED,856.6127014160156,12.470712,2150986.0,1.3032643439165194E7,1,0.08659023929012832,DETECTED,856.6142578125,12.514806,2134374.75,1.1537187326302469E7,1,0.08530985275657521,
2488,656.5890808105469,12.6815405,,1,ESTIMATED,656.5833740234375,12.709365,293192.15625,756172.5131585181,1,0.05617216037792794,DETECTED,656.5908813476562,12.675853,2325122.75,1.1151415237281136E7,1,0.07619107505111877,ESTIMATED,656.5910034179688,12.715938,1906215.5,9500975.63955567,1,0.1081265816815371,ESTIMATED,656.591064453125,12.625006,2161389.5,2576610.8652600218,0,0.01666137405417345,
2489,925.5091959635416,8.3943347,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,925.511474609375,8.360777,2324955.75,9454290.471859893,0,0.07987635789701919,DETECTED,925.5082397460938,8.3930925,2137607.25,8721890.302002331,0,0.06594581463778226,DETECTED,925.5078735351562,8.4291346,2287217.75,8532803.337360794,1,0.04715368986141044,
2490,819.5090103234863,8.282482974999999,,3,ESTIMATED,819.5055542333985,8.3990615,8963.5791015625,14776.231591606538,0,0.30352026807157273,DETECTED,819.5116577148438,8.2156665,2321200.5,1.2392013401419181E7,0,0.30906277726657194,DETECTED,819.5093383789062,8.2302361,2041561.625,1.845326116905347E7,1,0.14365582191086546,DETECTED,819.5094909667969,8.2849678,2470968.25,1.660661283401896E7,0,0.10942487428031278,
2491,941.7855834960938,18.318407666666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,941.7852172851562,18.287644,2319176.0,1.1385029638018252E7,1,0.06933263130670397,DETECTED,941.7845458984375,18.325955,1727855.75,1.1679072540554885E7,1,0.0773669249383282,DETECTED,941.7869873046875,18.341624,2024290.875,1.0103089423336456E7,1,0.0735021166252281,
2492,634.6099472045898,12.714975,,3,ESTIMATED,634.613037109375,12.709365,12766.2197265625,24183.06926764172,0,0.035270333420131195,DETECTED,634.6087341308594,12.675853,2311795.25,1.1274924227003241E7,1,0.07051900061167338,DETECTED,634.60888671875,12.715938,1992686.0,1.2013807366774956E7,1,0.08517656809982022,DETECTED,634.609130859375,12.758744,2190698.5,1.180450325631083E7,1,0.08133980114251038,
2493,423.4284210205078,7.201640833333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,423.4285125732422,7.1918277,2308316.25,7561381.643322045,1,0.061092743360275925,DETECTED,423.4284210205078,7.1974784,2614568.5,7454945.437066166,1,0.057029769562367605,DETECTED,423.42832946777344,7.2156164,2474349.75,7189919.563235853,1,0.05229407843744571,
2494,773.6529922528839,20.577914,,2,ESTIMATED,773.6531067068481,20.576781,8750.8154296875,3691.847577188161,0,0.18180241295128852,DETECTED,773.6513061523438,20.55279,2306462.75,1.1729091374850094E7,1,0.07882088290257627,DETECTED,773.6556396484375,20.58326,1754843.25,9139521.943756139,1,0.09217340505000138,ESTIMATED,773.6519165039062,20.598825,1799827.75,1.0083599044093667E7,1,0.08826583779364938,
2495,454.29016494750977,6.959358925,,1,ESTIMATED,454.29254150390625,6.9925956,85649.453125,618994.1366674224,0,0.24420462030591672,DETECTED,454.2893371582031,6.9256189,2304828.0,7697549.328846807,1,0.04879949814530882,ESTIMATED,454.2893829345703,6.9499886,2143916.5,8103737.734856851,0,0.05725747897068523,ESTIMATED,454.2893981933594,6.9692326,1703835.75,6631752.494266787,1,0.06441614168995002,
2496,882.7251485188802,14.220949666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,882.7247924804688,14.16777,2304083.25,1.3670484478507444E7,1,0.08590972969547472,DETECTED,882.7303771972656,14.221654,2402288.25,1.419471426901086E7,1,0.08769677385002517,DETECTED,882.7202758789062,14.273425,2398737.25,1.4425054055208862E7,1,0.09341751748664784,
2497,617.5451049804688,10.620437333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,617.5452880859375,10.57988,2303392.0,1.934178515089924E7,0,0.1269053863997609,DETECTED,617.5452270507812,10.61637,2849844.0,1.7509353494350366E7,1,0.07658617900038145,DETECTED,617.5447998046875,10.665062,2472372.75,1.97432600632523E7,1,0.13697792629712957,
2498,1144.2677408854167,15.699237000000002,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1144.267578125,15.662872,2297497.25,1.0761428326104736E7,1,0.09551551938402625,DETECTED,1144.2681884765625,15.712031,1401049.375,7590087.901700926,1,0.08923720718610717,ESTIMATED,1144.2674560546875,15.722808,684752.5625,2515110.583021836,0,0.15142650075778263,
2499,1011.8051554361979,16.106217333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1011.8038330078125,16.059541,2296697.0,1.4994728533474967E7,1,0.08982293797012275,DETECTED,1011.8038330078125,16.113413,2275242.25,1.3918404136020154E7,1,0.08158060507459197,DETECTED,1011.8078002929688,16.145698,2147704.5,1.2099637675006649E7,1,0.0815763978049695,
2500,892.8270467122396,17.43232666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,892.8275451660156,17.377776,2295388.25,1.4422725884784123E7,1,0.0882617304108031,DETECTED,892.8284912109375,17.435089,2078827.25,1.1008411781606754E7,1,0.08397058496286292,DETECTED,892.8251037597656,17.484115,2336369.25,1.2566590546085624E7,1,0.08290197596472737,
2501,590.6552022298177,17.173456333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,590.6551513671875,17.161082,2294439.25,2.157795991648673E7,1,0.08286684831013247,DETECTED,590.6552124023438,17.179779,1808908.5,1.9244383157534815E7,1,0.10253126705776694,DETECTED,590.6552429199219,17.179508,1925035.25,1.966982176574186E7,1,0.0999090471613222,
2502,801.6831766764323,16.609742,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,801.6851501464844,16.57296,2287377.75,1.1587692822014155E7,1,0.09441707254985587,DETECTED,801.6845092773438,16.601465,1767124.5,1.4384130708018282E7,0,0.19536014024288662,ESTIMATED,801.6798706054688,16.654801,2039306.875,1.5431178061623722E7,0,0.14476108485025208,
2503,574.5514831542969,11.127174333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,574.5514221191406,11.082606,2286515.5,1.390226308474101E7,0,0.08164270261935336,DETECTED,574.5516662597656,11.125529,1890215.5,1.2978823062385276E7,1,0.11512237799804659,DETECTED,574.5513610839844,11.173388,2332058.5,1.2481029859567959E7,1,0.06752329356131703,
2504,393.3333231608073,3.5124292333333336,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,393.3334045410156,3.4786772,2279894.5,2.2600260267379798E7,1,0.13061294008755375,DETECTED,393.333251953125,3.5027801,2432929.25,2.3264015750859264E7,1,0.13310757618616886,DETECTED,393.33331298828125,3.5558304,2530970.75,2.3994617224748064E7,1,0.13346628127124927,
2505,1027.7936401367188,18.017578,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1027.7901000976562,17.993593,2278784.0,1.8475904956673235E7,1,0.08701279201157774,DETECTED,1027.8001708984375,18.018559,1859535.5,1.6004491752377857E7,1,0.10271074991949192,ESTIMATED,1027.7906494140625,18.040582,1637451.125,1.4222462421540033E7,0,0.14011257919217712,
2506,782.7195739746094,16.94284575,,3,ESTIMATED,782.7241821289062,16.683857,90202.03125,1282327.1538491275,0,0.2630741225955475,DETECTED,782.7185668945312,16.985698,2275917.25,2.3266441839042738E7,1,0.22970991767226678,DETECTED,782.7177734375,17.030924,1816841.125,9518300.839379458,1,0.07365870499060279,DETECTED,782.7177734375,17.070904,8960521.0,4.907558733791784E7,1,0.08874640452184224,
2507,915.7333832010651,16.694066749999998,,3,ESTIMATED,915.7313538491821,16.378031,35048.4375,302511.2265731772,0,0.10633652675186767,DETECTED,915.7337036132812,16.748244,2275344.75,4.879585033726343E7,1,0.455314557185698,DETECTED,915.734130859375,16.818503,2035499.25,4.1208789559155256E7,1,0.2948723043578845,DETECTED,915.7343444824219,16.831489,2333908.0,4.7390505403398804E7,1,0.30558184641030905,
2508,1039.8350423177083,16.62456333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1039.8336181640625,16.57296,2274235.5,1.4809001960221093E7,1,0.08970940682373651,DETECTED,1039.8358154296875,16.623968,2060597.75,1.4984064878582746E7,1,0.09001280118934218,DETECTED,1039.835693359375,16.676762,2071340.75,1.4330815794455586E7,1,0.09327282765926981,
2509,1013.823720296224,19.860780333333334,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1013.8236083984375,19.826431,2273383.75,1.731049809278718E7,1,0.106026862391289,DETECTED,1013.8241882324219,19.860201,1642973.25,2.0780700694299024E7,1,0.2938967425696326,ESTIMATED,1013.8233642578125,19.895709,2109183.75,2.3209789899405777E7,0,0.09525883611111752,
2510,605.545898439331,19.53018975,,2,ESTIMATED,605.5462036206054,19.528284,3866.680908203125,1075.8889244826353,0,0.3581530000000015,DETECTED,605.5457763671875,19.510141,2267762.25,2.0662591786516856E7,1,0.13761218729401747,ESTIMATED,605.5459594726562,19.525721,1893506.75,1.758956653245476E7,1,0.13520615167915295,DETECTED,605.545654296875,19.556613,2458418.75,1.902978938975821E7,1,0.11222829022493386,
2511,542.250742594401,1.653427566666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,542.2507019042969,1.636729,2262168.75,1.503788337540045E7,1,0.11148451672013593,DETECTED,542.2506713867188,1.6614861,2327040.25,1.521642077464144E7,1,0.10396380345142475,DETECTED,542.2508544921875,1.6620676,2449806.75,1.5940768877589058E7,1,0.12306419986528927,
2512,943.5945536295573,7.887756266666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,943.5943603515625,7.8592639,2262057.5,9202159.936667643,1,0.06324310656609367,DETECTED,943.5952453613281,7.8788231,2872799.75,1.125572562253675E7,1,0.05875384933273953,DETECTED,943.5940551757812,7.9251818,2132465.5,8578861.403384238,1,0.06184284850579047,
2513,804.2571512858073,7.816533966666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,804.2568664550781,7.7950471,2261223.0,6242046.710186587,1,0.11119535237625477,DETECTED,804.2574462890625,7.8177314,3856081.75,1.1063364439162865E7,1,0.061063608204514175,DETECTED,804.2571411132812,7.8368234,3277826.75,8473637.885203447,1,0.041434797934607026,
2514,1062.9337972005208,19.68018233333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1062.9342041015625,19.644598,2258689.5,3.3023174541545957E7,1,0.2872061323644175,DETECTED,1062.932861328125,19.682015,1909736.875,2.84090648023181E7,1,0.1865973561017249,DETECTED,1062.934326171875,19.713934,2107724.75,3.0375060909194164E7,1,0.2079978326947831,
2515,922.7160847981771,13.479817333333335,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,922.7176513671875,13.4346,2258469.25,1.439149759148298E7,1,0.09542373553189165,DETECTED,922.7116088867188,13.488176,2229224.75,1.4350391397786561E7,1,0.09357512253460243,DETECTED,922.718994140625,13.516676,2251014.5,1.407587240863888E7,0,0.09526902789278502,
2516,657.4809799236298,11.394176750000002,,3,ESTIMATED,657.4808044601441,11.35951,3169.76123046875,1893.469152290137,0,0.5058530000000001,DETECTED,657.4806213378906,11.366154,2257220.0,1.6333306375676721E7,1,0.1108535399487085,DETECTED,657.4813232421875,11.409936,2168583.5,1.9596292129511744E7,1,0.10995825839783002,DETECTED,657.4811706542969,11.441107,2771889.75,2.2345564645107556E7,1,0.09459622978329207,
2517,929.6909866500091,16.397844,,3,ESTIMATED,929.6893006039429,16.2685,24113.19921875,334592.79985441425,0,0.37001987740387676,DETECTED,929.6913146972656,16.396348,2257015.0,3.307957089224792E7,1,0.2572326419927222,DETECTED,929.6917419433594,16.4482,2575563.25,3.0060637066340778E7,1,0.08701921009667402,DETECTED,929.6915893554688,16.478328,2969099.25,3.1566557822332717E7,1,0.2221948278567858,
2518,971.600107828776,1.5411412333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,971.5990905761719,1.5517537,2254461.5,7740483.447461117,1,0.0707163931341348,DETECTED,971.60107421875,1.5370713,2080310.375,8725891.10350223,1,0.07056626013292933,DETECTED,971.6001586914062,1.5345987,2749665.0,1.017541740228421E7,1,0.05982055317969004,
2519,563.4989827473959,9.6849121,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,563.4992065429688,9.6479392,2253605.0,1.1210296760684345E7,0,0.13109948224562018,DETECTED,563.4991149902344,9.686965,2189367.5,1.1798655703052929E7,1,0.07824366016255446,DETECTED,563.4986267089844,9.7198321,2327987.5,1.1908460582166573E7,1,0.08529892570978603,
2520,860.5973510742188,7.816533966666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,860.6018676757812,7.7950471,2247648.25,7708964.2355060475,1,0.05108130112738518,DETECTED,860.6018676757812,7.8177314,1816069.125,7773649.086967524,0,0.06057377322464408,ESTIMATED,860.5883178710938,7.8368234,955299.9375,3779693.3916792246,0,0.07720640290038627,
2521,740.4902648925781,10.627273666666666,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,740.4905395507812,10.57988,2247281.25,9619708.46260636,1,0.07023780391188517,DETECTED,740.4881286621094,10.61637,2167453.25,8922489.662468987,1,0.06397625380475525,ESTIMATED,740.4921264648438,10.685571,1739185.375,6605729.7927787565,0,0.084501700418679,
2522,1035.8017985026042,15.183350333333332,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,1035.8027954101562,15.108123,2244441.25,2.5136938308650054E7,1,0.1812727724620231,DETECTED,1035.7980346679688,15.158676,1966315.625,2.2231573935187973E7,1,0.18325494083232208,ESTIMATED,1035.8045654296875,15.283252,1878432.75,1.8125059924948264E7,0,0.17821088832968002,
2523,784.484733581543,0.5910998475,,3,ESTIMATED,784.488037109375,0.58141472,140663.15625,161223.41483794423,0,0.07848485244312986,DETECTED,784.4837646484375,0.59537964,2243988.75,4098579.7513231416,1,0.025082927725945114,DETECTED,784.4837036132812,0.59392216,938524.625,2531237.648369039,0,0.2614765802669474,DETECTED,784.4834289550781,0.59368287,1849743.5,3788660.799722845,1,0.025876407379567645,
2524,1106.7485961914062,10.639917666666665,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1106.748779296875,10.599547,2243808.5,1.0328865255191261E7,1,0.08553957560330616,DETECTED,1106.7484741210938,10.634635,2340535.75,1.1725282603466364E7,1,0.08280947464559496,DETECTED,1106.74853515625,10.685571,2168940.25,1.0780692367175661E7,1,0.07915640162066317,
2525,1041.848124186198,17.109436,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1041.85009765625,17.074851,2243235.25,3.84264693662561E7,1,0.28068181702308337,DETECTED,1041.84423828125,17.117224,2121186.0,3.453359994132679E7,1,0.3536767639321461,DETECTED,1041.8500366210938,17.136233,1939624.125,3.1120062883846022E7,1,0.34504577628500144,
2526,756.3871765136719,0.5653963433333333,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,756.3873901367188,0.55200044,2242853.75,6521531.598735118,1,0.32774014942509966,ESTIMATED,756.3868713378906,0.57218893,3271123.0,8601914.868842693,1,0.05908496864566781,ESTIMATED,756.3872680664062,0.57199966,3699429.25,9007667.320718724,1,0.04988335042398051,
2527,925.563242594401,6.875953533333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,925.56494140625,6.8586334,2241102.5,5635111.728947788,1,0.0357245767531742,DETECTED,925.5597839355469,6.8645676,2034439.125,6560034.201939284,1,0.04947275833959264,DETECTED,925.5650024414062,6.9046596,1538485.25,3504296.2533168746,1,0.042155327892333005,
2528,633.5758768717448,12.117468666666667,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,633.575927734375,12.075186,2240020.0,1.771556723921241E7,1,0.11998938765965583,DETECTED,633.5761108398438,12.117037,2556969.25,1.7890751944767516E7,1,0.08705785206093708,DETECTED,633.5755920410156,12.160183,2132152.25,1.4437666113739725E7,1,0.0939046044262124,
2529,863.6935017903646,12.828937333333334,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,863.6942138671875,12.78912,2235835.0,1.2110934381872945E7,1,0.08401256332076912,DETECTED,863.6922912597656,12.825246,2392058.5,1.371086542958366E7,1,0.08201587895122842,DETECTED,863.6940002441406,12.872446,1943599.25,1.0931645099857055E7,1,0.0960697907367507,
2530,647.5552215678406,12.0996545,,3,ESTIMATED,647.5571899822999,11.938436,14429.185546875,48589.60321209201,0,0.20070554216108505,DETECTED,647.5555419921875,12.119263,2234064.5,1.6309865994738702E7,1,0.08357280089238905,DETECTED,647.5533447265625,12.158974,2004630.25,1.0580658122012964E7,1,0.08337263806626005,DETECTED,647.5548095703125,12.181945,2097412.0,1.2004590377552576E7,1,0.08441586088811981,
2531,873.6821518135833,15.7077685,,2,ESTIMATED,873.6810608676147,15.602402,29110.8984375,401006.8064686807,0,0.5134598913993269,DETECTED,873.6815185546875,15.727395,2231866.25,3.233401820876703E7,1,0.2366188230843136,DETECTED,873.6817016601562,15.688679,2167848.75,3.3048924264031142E7,1,0.21991543101108846,ESTIMATED,873.684326171875,15.812598,2377520.5,3.705854452650859E7,1,0.2332962930148792,
2532,592.3322550455729,1.6250649666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,592.3320922851562,1.6157351,2226959.0,1.5834067297373908E7,1,0.14189226273510624,DETECTED,592.3323364257812,1.6186547,2216359.75,1.7125065501743436E7,1,0.1355681562206026,DETECTED,592.3323364257812,1.6408051,3260928.5,2.1739897862054236E7,0,0.1266984602754333,
2533,722.528076171875,7.387565366666666,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,722.5288696289062,7.3719924,2222594.25,6823324.735333778,1,0.05793178482108097,ESTIMATED,722.5275268554688,7.3746704,2267871.25,6711809.77072671,0,0.09259570307133114,ESTIMATED,722.52783203125,7.4160333,1902441.25,6124257.152160991,0,1.0539257552171195,
2534,1003.7640177408854,16.631814000000002,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,1003.7639770507812,16.594712,2221229.75,1.5619975560010485E7,1,0.09052971381457553,DETECTED,1003.763916015625,16.623968,2303857.25,1.3510662935916437E7,1,0.07346996940098194,DETECTED,1003.76416015625,16.676762,2120499.75,1.4194209530259334E7,1,0.09450830191516957,
2535,522.5578816731771,14.667812666666668,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,522.5578002929688,14.616466,2220204.0,1.0646553720470792E7,1,0.07799371921243115,DETECTED,522.5579223632812,14.667021,2184857.75,1.0143483953990828E7,1,0.07315441996221317,DETECTED,522.5579223632812,14.719951,2160496.0,1.0484070425502311E7,1,0.07611661882082643,
2536,578.6192016601562,16.96298366666667,,2,UNKNOWN,0,0,0,0,0,0,DETECTED,578.6193237304688,16.920859,2215214.5,1.0415783066877266E7,1,0.09139690508560605,ESTIMATED,578.6188354492188,16.964747,1919318.25,9138057.122429058,0,0.10145116231243634,DETECTED,578.6194458007812,17.003345,2198765.75,1.0063403881889911E7,1,0.07505508939614813,
2537,994.7168579242707,12.479282000000001,,3,ESTIMATED,994.7137146560669,12.655157,19286.552734375,9325.602763769391,0,0.45773499999999956,DETECTED,994.7233276367188,12.386747,2213307.75,1.2899116022899173E7,1,0.08577676015221947,DETECTED,994.714599609375,12.404166,2073771.25,1.3032394122417836E7,1,0.09684829854669452,DETECTED,994.7157897949219,12.471058,2122968.0,1.5039529219820673E7,1,0.08833500711769915,
2538,916.6719360351562,11.023137333333333,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,916.6712036132812,10.998951,2212967.0,2.1638109252688173E7,1,0.21436942777028634,ESTIMATED,916.6722412109375,11.02479,2227312.0,1.9728973824436974E7,0,0.12572187883902686,ESTIMATED,916.67236328125,11.045671,2232391.75,1.8015705849380713E7,0,0.10144238622489077,
2539,720.5129699707031,6.984348166666666,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,720.5130004882812,6.9683273,2212498.25,1.439174411507273E7,0,0.05621268876090113,DETECTED,720.5130615234375,6.9718699,1878270.625,1.342249709022363E7,1,0.08278303271460175,DETECTED,720.5128479003906,7.0128473,1826782.625,1.4685107587289264E7,1,0.06544222964477608,
2540,968.8917999472809,20.221190749999998,,3,ESTIMATED,968.890045248108,20.356995,23243.7421875,77453.16238894303,0,0.09667321022645226,DETECTED,968.8927612304688,20.163536,2211749.5,3.664200366241317E7,1,0.11456754211722497,DETECTED,968.8934936523438,20.174649,1973603.875,3.8385487325679846E7,1,0.27245292238130503,DETECTED,968.8908996582031,20.189583,2072957.0,4.059288458919439E7,1,0.21865936271532505,
2541,732.6929931640625,13.129711333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,732.6927490234375,13.076887,2203897.25,1.9935586893071212E7,1,0.1520840752598165,DETECTED,732.6926879882812,13.13174,1948069.5,1.7676537901973028E7,1,0.17680615904411034,DETECTED,732.6935424804688,13.180507,2201390.25,1.9879278712076604E7,1,0.11127477194248492,
2542,810.6315511067709,12.442856333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,810.6314086914062,12.408603,2203894.5,1.852493670940319E7,1,0.15617487221064863,DETECTED,810.6315307617188,12.448908,2141003.0,1.9177939236571975E7,1,0.12215321404323021,DETECTED,810.6317138671875,12.471058,2028197.75,1.6883561703288253E7,1,0.10474730986625502,
2543,874.618662516276,13.064531,,1,UNKNOWN,0,0,0,0,0,0,DETECTED,874.6178588867188,13.03307,2202196.25,9216518.245192507,1,0.06920933112151317,ESTIMATED,874.6192626953125,13.067028,1978748.5,4386435.090562681,0,0.08567500000000017,ESTIMATED,874.6188659667969,13.093495,958171.4375,805892.2237162626,0,0.08999800000000135,
2544,943.8353042906951,21.0474585,,1,ESTIMATED,943.8403016354371,21.144736,12901.3212890625,20030.830772226065,0,0.022234989977242492,DETECTED,943.8401184082031,20.983216,2198350.25,1.9289312074959785E7,1,0.1242508681534531,ESTIMATED,943.8302307128906,21.013621,1831715.125,1.6031256583678039E7,0,0.1276163783883959,ESTIMATED,943.83056640625,21.048261,2038210.375,1.8132033419180285E7,0,0.12497812209293713,
2545,620.5992635091146,12.450150333333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,620.6002807617188,12.408603,2197075.5,1.1377471380199982E7,1,0.081892012138443,DETECTED,620.6008911132812,12.448908,2057466.875,1.0924304161415014E7,1,0.08542014809641962,DETECTED,620.5966186523438,12.49294,1948998.0,1.0868867986230213E7,1,0.08677013658096122,
2546,542.3188273111979,1.363709133333333,,3,UNKNOWN,0,0,0,0,0,0,DETECTED,542.3189086914062,1.3375516,2196834.25,2.232078313294744E7,1,0.1481885114716588,DETECTED,542.3191528320312,1.3281565,2149417.25,2.1916526189652648E7,1,0.15793239572233198,DETECTED,542.3184204101562,1.4254193,2419344.5,2.5922485072635606E7,0,0.17467676770024054,
